,date,mean_I2L1,mean_I2L2,mean_I3L1,mean_I3L2,mean_VTEC,max_I2L1,max_I2L2,max_I3L1,max_I3L2,max_VTEC,min_I2L1,min_I2L2,min_I3L1,min_I3L2,min_VTEC,meanA_I2L1,meanA_I2L2,meanA_I3L1,meanA_I3L2,maxA_I2L1,maxA_I2L2,maxA_I3L1,maxA_I3L2,minA_I2L1,minA_I2L2,minA_I3L1,minA_I3L2,f107cm,ap
262,2013-09-20,-0.0017250624784985284,-0.0036460528076143876,0.0004820751500324912,0.0013075974924505942,32.71832673909636,0.00713,0.01507,0.002945,0.007987,62.728909,-0.018981,-0.040118,6e-06,1.7e-05,3.339873,0.0029034828370475144,0.006136742536600284,0.0004820751500324912,0.0013075974924505942,0.018981,0.040118,0.002945,0.007987,0.0,0.0,6e-06,1.7e-05,110.0,6.0
263,2013-09-21,-0.0015932040176608877,-0.003367362793631377,0.0004398749976108105,0.0011931185420210632,31.861762894608077,0.007965,0.016835,0.002838,0.007697,61.559494,-0.01834,-0.038763,5e-06,1.3e-05,4.530627,0.0027852158298132617,0.005886776238077944,0.0004398749976108105,0.0011931185420210632,0.01834,0.038763,0.002838,0.007697,0.0,0.0,5e-06,1.3e-05,111.2,7.0
264,2013-09-22,-0.0016394539214561583,-0.0034651110282589576,0.0006002114450690222,0.0016280276471263052,36.95693586530152,0.009615,0.020321,0.004442,0.012048,77.019638,-0.016738,-0.035377,7e-06,1.9e-05,3.076079,0.0031160718328171006,0.006586063611334173,0.0006002114450690222,0.0016280276471263052,0.016738,0.035377,0.004442,0.012048,0.0,0.0,7e-06,1.9e-05,111.9,5.0
265,2013-09-23,-0.0016673544427235705,-0.003524083481519723,0.0006663967571081666,0.0018075533757815636,39.7500916432819,0.009213,0.019473,0.003959,0.010739,76.389023,-0.017459,-0.0369,1.3e-05,3.5e-05,7.708689,0.00329950366163789,0.006973760148377599,0.0006663967571081666,0.0018075533757815636,0.017459,0.0369,0.003959,0.010739,0.0,0.0,1.3e-05,3.5e-05,108.5,4.0
266,2013-09-24,-0.0018641450361404637,-0.00394001656200793,0.0004981753713646108,0.0013512618618504674,34.93472220242454,0.008125,0.017174,0.003077,0.008345,64.114914,-0.019239,-0.040663,1e-05,2.6e-05,3.601864,0.003137603593177895,0.006631571797158089,0.0004981753713646108,0.0013512618618504674,0.019239,0.040663,0.003077,0.008345,0.0,0.0,1e-05,2.6e-05,110.9,12.0
267,2013-09-25,-0.001812624096248363,-0.003831124618099701,0.0005265606581019793,0.0014282579273962467,34.561662859346825,0.008282,0.017504,0.003272,0.008874,66.14109,-0.019836,-0.041924,7e-06,1.8e-05,4.996713,0.0031034291515646055,0.006559338861794789,0.0005265606581019793,0.0014282579273962467,0.019836,0.041924,0.003272,0.008874,0.0,0.0,7e-06,1.8e-05,111.7,4.0
268,2013-09-26,-0.0015422665376295117,-0.003259697426847319,0.0004909136589623894,0.0013315629056131159,34.17034281602718,0.008171,0.017269,0.002979,0.00808,63.142017,-0.018344,-0.038771,1.2e-05,3.4e-05,8.883667,0.002916281908231811,0.006163790902880566,0.0004909136589623894,0.0013315629056131159,0.018344,0.038771,0.002979,0.00808,0.0,0.0,1.2e-05,3.4e-05,110.5,1.0
269,2013-09-27,-0.0014737473388611651,-0.003114884997058991,0.00048182917480978305,0.001306914464072254,33.89426758364798,0.008074,0.017065,0.003178,0.00862,65.213097,-0.019526,-0.041269,1.5e-05,4.1e-05,8.38607,0.002860865795116028,0.006046669563402462,0.00048182917480978305,0.001306914464072254,0.019526,0.041269,0.003178,0.00862,0.0,0.0,1.5e-05,4.1e-05,108.3,1.0
270,2013-09-28,-0.0015044187401544917,-0.0031797088955949054,0.0005389060335174326,0.0014617475564159502,35.48205444960049,0.008282,0.017505,0.003434,0.009315,70.578293,-0.018383,-0.038853,1e-05,2.7e-05,7.596808,0.002955562356469092,0.006246815540245592,0.0005389060335174326,0.0014617475564159502,0.018383,0.038853,0.003434,0.009315,0.0,0.0,1e-05,2.7e-05,106.0,1.0
271,2013-09-29,-0.0015778514175133042,-0.0033349145041122394,0.0005274926173197872,0.0014307812868892113,34.81260745170779,0.008489,0.017942,0.002902,0.007871,64.38195,-0.017819,-0.037662,8e-06,2.1e-05,6.303952,0.0029701961103047888,0.006277746821480408,0.0005274926173197872,0.0014307812868892113,0.017819,0.037662,0.002902,0.007871,0.0,0.0,8e-06,2.1e-05,103.4,1.0
272,2013-09-30,-0.0017105221169489905,-0.0036153286247487797,0.0005372045171786775,0.001457132414585128,36.15918816323093,0.007837,0.016564,0.003014,0.008176,63.448559,-0.019045,-0.040254,1.7e-05,4.7e-05,9.35867,0.003138576820748396,0.006633625571825054,0.0005372045171786775,0.001457132414585128,0.019045,0.040254,0.003014,0.008176,0.0,0.0,1.7e-05,4.7e-05,105.2,2.0
273,2013-10-01,-0.0017022848823975715,-0.003597910716995448,0.00045870197268588767,0.0012441933990895299,34.02751428668437,0.006601,0.013952,0.002832,0.007681,61.510654,-0.01845,-0.038996,3.3e-05,8.8e-05,8.027689,0.003005978964339909,0.0063533720978755665,0.00045870197268588767,0.0012441933990895299,0.01845,0.038996,0.002832,0.007681,0.0,0.0,3.3e-05,8.8e-05,107.0,4.0
274,2013-10-02,-0.0019614066867686937,-0.004145588079118545,0.0005821882763459824,0.0015791438812083976,36.42687012753409,0.00813,0.017183,0.003782,0.010258,71.130211,-0.021325,-0.045072,1e-05,2.7e-05,6.674903,0.0032790074529214317,0.006930441770495534,0.0005821882763459824,0.0015791438812083976,0.021325,0.045072,0.003782,0.010258,0.0,0.0,1e-05,2.7e-05,108.3,58.0
275,2013-10-03,-0.0017726627031537426,-0.0037466599912764796,0.0005791277426940509,0.0015708408336652067,36.49442092401054,0.008358,0.017664,0.003328,0.009026,68.592117,-0.020011,-0.042295,8e-06,2.1e-05,7.160115,0.0031838393544594266,0.0067292949119114,0.0005791277426940509,0.0015708408336652067,0.020011,0.042295,0.003328,0.009026,0.0,0.0,8e-06,2.1e-05,113.9,4.0
276,2013-10-04,-0.0016954849151417466,-0.0035835405518156818,0.0006204793021712336,0.0016829996397079738,37.88174723875983,0.009534,0.020152,0.003857,0.010463,72.382378,-0.01972,-0.04168,7e-06,1.8e-05,6.737706,0.0032148757182137106,0.006794893505262161,0.0006204793021712336,0.0016829996397079738,0.01972,0.04168,0.003857,0.010463,0.0,0.0,7e-06,1.8e-05,109.2,1.0
277,2013-10-05,-0.0015794708036120807,-0.0033383368303232658,0.0006839982356958569,0.0018552908825314918,39.89817025891637,0.01053,0.022257,0.004867,0.013202,81.135857,-0.017541,-0.037074,1e-05,2.8e-05,7.020701,0.00325840212854758,0.006886883574897557,0.0006839982356958569,0.0018552908825314918,0.017541,0.037074,0.004867,0.013202,0.0,0.0,1e-05,2.8e-05,105.9,1.0
278,2013-10-06,-0.0016544176182707994,-0.003496736693349519,0.0006467736257065897,0.0017543273265298383,38.87509981247391,0.01054,0.022278,0.004755,0.012897,80.21875,-0.018801,-0.039737,7e-06,1.9e-05,7.000979,0.003244309306119352,0.006857099984824917,0.0006467736257065897,0.0017543273265298383,0.018801,0.039737,0.004755,0.012897,0.0,0.0,7e-06,1.9e-05,106.5,2.0
279,2013-10-07,-0.001735874857142857,-0.0036689041333333333,0.0006830873142857142,0.0018528301333333335,40.20219255354286,0.009945,0.021019,0.004446,0.012059,77.050262,-0.018466,-0.039029,1.5e-05,4e-05,9.926622,0.0033763891809523807,0.007136262266666667,0.0006830873142857142,0.0018528301333333335,0.018466,0.039029,0.004446,0.012059,0.0,0.0,1.5e-05,4e-05,111.8,5.0
280,2013-10-08,-0.0018872682008610536,-0.0039888876575863465,0.0006653394984265497,0.0018046870089001292,39.70299938814989,0.009212,0.01947,0.003531,0.009577,73.381508,-0.020152,-0.042593,1.4e-05,3.9e-05,9.614573,0.003441353842886654,0.007273571519586076,0.0006653394984265497,0.0018046870089001292,0.020152,0.042593,0.003531,0.009577,0.0,0.0,1.4e-05,3.9e-05,111.7,17.0
281,2013-10-09,-0.0019469007888349512,-0.004114930332220874,0.0008055413948725728,0.0021849707220873787,43.61218473725728,0.01152,0.024348,0.004656,0.012628,85.014061,-0.021283,-0.044984,2.1e-05,5.8e-05,9.722215,0.0037316961468446593,0.007887236726334951,0.0008055413948725728,0.0021849707220873787,0.021283,0.044984,0.004656,0.012628,0.0,0.0,2.1e-05,5.8e-05,113.1,29.0
282,2013-10-10,-0.001971326223504184,-0.0041665549841546955,0.0008189909102984992,0.002221452188929161,44.49245810051805,0.012197,0.025779,0.00467,0.012666,81.577522,-0.023031,-0.048677,2e-05,5.4e-05,10.913445,0.0037852545306184416,0.008000434939370363,0.0008189909102984992,0.002221452188929161,0.023031,0.048677,0.00467,0.012666,0.0,0.0,2e-05,5.4e-05,120.3,9.0
283,2013-10-11,-0.0018924724393019731,-0.003999890440060699,0.0007731260622154783,0.002097049620637329,43.62057846223444,0.011546,0.024404,0.004256,0.011544,76.308258,-0.021714,-0.045894,1.3e-05,3.6e-05,9.237277,0.003671127446889225,0.007759216388467376,0.0007731260622154783,0.002097049620637329,0.021714,0.045894,0.004256,0.011544,0.0,0.0,1.3e-05,3.6e-05,128.5,5.0
284,2013-10-12,-0.0018388514451524807,-0.003886549176907905,0.0008107069868001821,0.002198982039902898,44.8929193686087,0.010704,0.022623,0.004124,0.011185,74.872665,-0.022266,-0.047062,2.6e-05,7.2e-05,12.9749,0.0037615568009406767,0.007950344465938402,0.0008107069868001821,0.002198982039902898,0.022266,0.047062,0.004124,0.011185,0.0,0.0,2.6e-05,7.2e-05,127.3,4.0
285,2013-10-13,-0.0019251808976619832,-0.004069022887157024,0.0008748824734057683,0.002373055141551472,47.33237599922257,0.010309,0.02179,0.004382,0.011886,79.001678,-0.022758,-0.048101,3.4e-05,9.1e-05,13.433441,0.003937098640423233,0.008321368754384969,0.0008748824734057683,0.002373055141551472,0.022758,0.048101,0.004382,0.011886,0.0,0.0,3.4e-05,9.1e-05,128.6,2.0
286,2013-10-14,-0.0018394496928094662,-0.00388782408601335,0.0009269795775182038,0.0025143698422330093,47.21168772347162,0.010756,0.022733,0.005113,0.013868,83.278793,-0.022651,-0.047876,2.2e-05,5.9e-05,12.011765,0.0038858997079793687,0.00821315566216626,0.0009269795775182038,0.0025143698422330093,0.022651,0.047876,0.005113,0.013868,0.0,0.0,2.2e-05,5.9e-05,124.3,18.0
287,2013-10-15,-0.0021832484322519274,-0.004614472382394627,0.0009219391733162485,0.0025006880035723304,50.09362943912478,0.010595,0.022394,0.004115,0.011163,78.533676,-0.022246,-0.047018,8.1e-05,0.000219,15.710908,0.004199336148484672,0.008875626710932493,0.0009219391733162485,0.0025006880035723304,0.022246,0.047018,0.004115,0.011163,0.0,0.0,8.1e-05,0.000219,124.5,17.0
288,2013-10-16,-0.002089713724895219,-0.004416774241878283,0.0009635042196893549,0.0026134343719774696,47.90164095822033,0.011861,0.025068,0.005312,0.014408,85.5224,-0.024038,-0.050807,2.3e-05,6.3e-05,12.882896,0.004068390316524114,0.00859886208727645,0.0009635042196893549,0.0026134343719774696,0.024038,0.050807,0.005312,0.014408,0.0,1e-06,2.3e-05,6.3e-05,127.2,10.0
289,2013-10-17,-0.0021372300836288477,-0.004517201562588892,0.0009225053002863484,0.0025022251152030045,47.23111840356133,0.01156,0.024434,0.005122,0.013894,82.713608,-0.024626,-0.052048,3e-05,8.1e-05,14.091642,0.0040578155234862415,0.008576512506400168,0.0009225053002863484,0.0025022251152030045,0.024626,0.052048,0.005122,0.013894,0.0,0.0,3e-05,8.1e-05,135.1,9.0
290,2013-10-18,-0.0021688355452752924,-0.004584004626118611,0.0010213230699226453,0.0027702549863491575,49.49894351624828,0.011564,0.024441,0.005184,0.014061,84.100769,-0.02331,-0.049268,1.2e-05,3.3e-05,9.838031,0.004177821022296374,0.008830145381465192,0.0010213230699226453,0.0027702549863491575,0.02331,0.049268,0.005184,0.014061,0.0,0.0,1.2e-05,3.3e-05,138.8,2.0
291,2013-10-19,-0.0020041201198354158,-0.0042358636303304956,0.0009162562809306206,0.0024852768539411064,46.94554277642731,0.010958,0.023161,0.004675,0.01268,80.145752,-0.022332,-0.047199,1e-05,2.6e-05,8.612414,0.003947214945296649,0.008342751663854075,0.0009162562809306206,0.0024852768539411064,0.022332,0.047199,0.004675,0.01268,0.0,0.0,1e-05,2.6e-05,131.6,1.0
292,2013-10-20,-0.0018544946717736733,-0.003919619344685047,0.0007584845083241685,0.0020573303689938945,42.74576511667109,0.010748,0.022717,0.004106,0.011136,76.370621,-0.022224,-0.046973,1.4e-05,3.8e-05,10.445322,0.0036452442261746755,0.007704506446964239,0.0007584845083241685,0.0020573303689938945,0.022224,0.046973,0.004106,0.011136,0.0,0.0,1.4e-05,3.8e-05,132.2,2.0
293,2013-10-21,-0.0017932500189710126,-0.0037901745902261348,0.0007103884883897405,0.001926875,41.37886155725452,0.010941,0.023124,0.004061,0.011015,73.637688,-0.021258,-0.04493,1.5e-05,4.2e-05,10.710596,0.003531124544695705,0.007463310005311883,0.0007103884883897405,0.001926875,0.021258,0.04493,0.004061,0.011015,0.0,0.0,1.5e-05,4.2e-05,134.5,1.0
294,2013-10-22,-0.0017527539173654062,-0.003704584076336457,0.0008080755776454073,0.002191854099480214,43.16294697253102,0.010697,0.022609,0.004224,0.011458,75.569984,-0.022357,-0.047253,1.1e-05,3e-05,9.039442,0.0036297198467200374,0.007671697860151003,0.0008080755776454073,0.002191854099480214,0.022357,0.047253,0.004224,0.011458,0.0,0.0,1.1e-05,3e-05,144.8,4.0
295,2013-10-23,-0.0018775902252072777,-0.003968435084523878,0.0008794730491206102,0.0023855032158916272,46.62124420484945,0.011201,0.023674,0.004417,0.011981,76.907257,-0.021541,-0.045529,1.7e-05,4.5e-05,10.523856,0.0038741843398410083,0.00818840055400611,0.0008794730491206102,0.0023855032158916272,0.021541,0.045529,0.004417,0.011981,0.0,0.0,1.7e-05,4.5e-05,151.1,4.0
296,2013-10-24,-0.0008901006227466405,-0.0018813008849557522,0.0007062818747951492,0.0019157472959685346,48.70365612520485,0.006127,0.01295,0.002348,0.006367,60.922451,-0.006566,-0.013877,0.000255,0.000692,18.572355,0.0031282343493936413,0.00661176368403802,0.0007062818747951492,0.0019157472959685346,0.006566,0.013877,0.002348,0.006367,0.0,1e-06,0.000255,0.000692,158.8,2.0
297,2013-10-25,,,,,,,,,,,,,,,,,,,,,,,,0.0,1e-06,0.000255,0.000692,159.6,2.0
298,2013-10-26,,,,,,,,,,,,,,,,,,,,,,,,0.0,1e-06,0.000255,0.000692,169.7,2.0
299,2013-10-27,,,,,,,,,,,,,,,,,,,,,,,,0.0,1e-06,0.000255,0.000692,164.8,2.0
300,2013-10-28,,,,,,,,,,,,,,,,,,,,,,,,0.0,1e-06,0.000255,0.000692,157.8,1.0
301,2013-10-29,,,,,,,,,,,,,,,,,,,,,,,,0.0,1e-06,0.000255,0.000692,150.6,5.0
302,2013-10-30,-0.001955767868653547,-0.004133672695559853,0.0010327946953323478,0.002801382000530846,49.69762575090055,0.010787,0.022798,0.005575,0.015121,88.571732,-0.023175,-0.048983,1.5e-05,3.9e-05,8.779474,0.004095447844386303,0.008656054639214348,0.0010327946953323478,0.002801382000530846,0.023175,0.048983,0.005575,0.015121,0.0,0.0,1.5e-05,3.9e-05,139.9,13.0
303,2013-10-31,-0.0021218454698845434,-0.004484692759777808,0.001023277494454661,0.002775563084156446,50.59409253532902,0.010644,0.022497,0.005117,0.01388,89.109421,-0.023082,-0.048785,4.2e-05,0.000113,15.873979,0.004244817771626822,0.008971759360721938,0.001023277494454661,0.002775563084156446,0.023082,0.048785,0.005117,0.01388,0.0,0.0,4.2e-05,0.000113,140.5,6.0
304,2013-11-01,-0.002372459119258403,-0.005014376163485053,0.0011503140414399727,0.003120143409603609,55.02351588443822,0.011941,0.025238,0.005558,0.015077,86.236755,-0.024126,-0.050992,0.000104,0.000283,18.896778,0.004631877253511782,0.009789838088377472,0.0011503140414399727,0.003120143409603609,0.024126,0.050992,0.005558,0.015077,0.0,0.0,0.000104,0.000283,144.2,5.0
305,2013-11-02,-0.0021938731585234056,-0.004636925696300931,0.0010551887454259333,0.0028621239974972977,51.74791678632237,0.011822,0.024986,0.004821,0.013076,80.310387,-0.02409,-0.050916,3.4e-05,9.3e-05,13.67191,0.004341289232694386,0.009175653603321768,0.0010551887454259333,0.0028621239974972977,0.02409,0.050916,0.004821,0.013076,0.0,0.0,3.4e-05,9.3e-05,139.4,3.0
306,2013-11-03,-0.001987490972909031,-0.004200722244846511,0.0010438744545930537,0.002831434483293579,50.47770113326353,0.012171,0.025724,0.004799,0.013017,86.149948,-0.022351,-0.047241,2.1e-05,5.6e-05,11.1467,0.004161290185583803,0.008795217833110323,0.0010438744545930537,0.002831434483293579,0.022351,0.047241,0.004799,0.013017,0.0,0.0,2.1e-05,5.6e-05,141.1,7.0
307,2013-11-04,-0.002081718346303502,-0.004399878521400778,0.0009693829571984436,0.0026293797470817123,47.78231826671205,0.011917,0.025188,0.004696,0.012737,79.271957,-0.023548,-0.04977,1.6e-05,4.3e-05,9.947759,0.0040587116147859925,0.008578411284046693,0.0009693829571984436,0.0026293797470817123,0.023548,0.04977,0.004696,0.012737,0.0,0.0,1.6e-05,4.3e-05,144.9,5.0
308,2013-11-05,-0.002140039412915852,-0.004523140195694716,0.0010613989432485323,0.002878963385518591,50.75892312972602,0.012452,0.026318,0.005601,0.015193,89.393333,-0.022081,-0.04667,4e-05,0.000108,14.692019,0.004267731624266145,0.009020183561643837,0.0010613989432485323,0.002878963385518591,0.022081,0.04667,0.005601,0.015193,0.0,0.0,4e-05,0.000108,145.9,4.0
309,2013-11-06,-0.0020243847249928754,-0.00427869229600076,0.0009847410278331907,0.0026710376365536243,48.52559720172889,0.011598,0.024514,0.005066,0.013741,86.764442,-0.022442,-0.047432,1.7e-05,4.5e-05,10.219302,0.004065253880497768,0.008592235147715399,0.0009847410278331907,0.0026710376365536243,0.022442,0.047432,0.005066,0.013741,0.0,0.0,1.7e-05,4.5e-05,150.8,4.0
310,2013-11-07,-0.0019799243817465303,-0.004184729224970016,0.0010048013973765872,0.002725444552325472,48.75261902809984,0.010998,0.023244,0.004999,0.01356,85.172409,-0.023701,-0.050093,1.5e-05,4.2e-05,9.369643,0.004048235840615303,0.008556264054676641,0.0010048013973765872,0.002725444552325472,0.023701,0.050093,0.004999,0.01356,0.0,0.0,1.5e-05,4.2e-05,145.3,12.0
311,2013-11-08,-0.002017651761851508,-0.004264468430729572,0.0009940368861004226,0.0026962513600090987,50.50970473620562,0.010107,0.021363,0.005516,0.014962,87.238541,-0.020951,-0.044281,3.1e-05,8.3e-05,12.112878,0.004133111018443051,0.00873565394165703,0.0009940368861004226,0.0026962513600090987,0.020951,0.044281,0.005516,0.014962,0.0,0.0,3.1e-05,8.3e-05,143.3,4.0
312,2013-11-09,-0.002159855123541004,-0.004565024954524784,0.0009974342504168563,0.0027054582196452933,49.893607024632416,0.012125,0.025626,0.005505,0.014931,85.793243,-0.025375,-0.053633,7.7e-05,0.000208,16.682177,0.004213010989843868,0.008904529085190238,0.0009974342504168563,0.0027054582196452933,0.025375,0.053633,0.005505,0.014931,0.0,0.0,7.7e-05,0.000208,145.2,22.0
313,2013-11-10,-0.002074913337628866,-0.004385495773953911,0.0010200281610066705,0.002766752899484536,50.90945652014479,0.010106,0.021359,0.005437,0.014747,85.935555,-0.02401,-0.050747,5e-05,0.000134,15.590817,0.004237386124166162,0.00895604860900546,0.0010200281610066705,0.002766752899484536,0.02401,0.050747,0.005437,0.014747,0.0,0.0,5e-05,0.000134,151.1,12.0
314,2013-11-11,-0.0021000452133707274,-0.004438606893807323,0.0009940420867126508,0.0026962608580307734,50.37493884889715,0.011097,0.023455,0.004875,0.013222,80.746361,-0.023982,-0.050687,4.9e-05,0.000133,14.981665,0.004252372015462746,0.008987721537936784,0.0009940420867126508,0.0026962608580307734,0.023982,0.050687,0.004875,0.013222,0.0,0.0,4.9e-05,0.000133,160.4,22.0
315,2013-11-12,-0.00201302489532218,-0.004254686345465224,0.00104944104886228,0.002846533998976905,51.136866084973754,0.010302,0.021774,0.005173,0.014032,83.980026,-0.023404,-0.049467,5.6e-05,0.000153,10.044946,0.004226367954377522,0.008932761524033267,0.00104944104886228,0.002846533998976905,0.023404,0.049467,0.005173,0.014032,0.0,0.0,5.6e-05,0.000153,164.0,2.0
316,2013-11-13,-0.0019018630505647795,-0.004019739633083164,0.001068056894852551,0.0028970253013418236,51.143379065271795,0.011761,0.024858,0.005192,0.014084,86.132812,-0.024539,-0.051865,4.2e-05,0.000115,9.019329,0.0041885647790159955,0.008852864301417632,0.001068056894852551,0.0028970253013418236,0.024539,0.051865,0.005192,0.014084,0.0,0.0,4.2e-05,0.000115,167.4,2.0
317,2013-11-14,-0.0019105941704885717,-0.0040381945002463705,0.0011344615093052345,0.0030771507031042713,51.135842649566015,0.011367,0.024025,0.006313,0.017124,92.962959,-0.022987,-0.048584,2e-05,5.4e-05,10.488238,0.004175784899367017,0.008825847003752416,0.0011344615093052345,0.0030771507031042713,0.022987,0.048584,0.006313,0.017124,0.0,0.0,2e-05,5.4e-05,172.0,2.0
318,2013-11-15,-0.00205912643111684,-0.004352123360376071,0.0011456025854879068,0.003107357760254758,54.568037721263934,0.012167,0.025716,0.005197,0.014097,83.306755,-0.024323,-0.051409,8.1e-05,0.000219,16.271461,0.004487661915232391,0.009485025779058307,0.0011456025854879068,0.003107357760254758,0.024323,0.051409,0.005197,0.014097,0.0,0.0,8.1e-05,0.000219,174.0,10.0
319,2013-11-16,-0.0022238975996059338,-0.004700377507909743,0.0011505080234166301,0.003120670481026088,54.50254337801944,0.012245,0.025882,0.005429,0.014726,85.140038,-0.025264,-0.053398,7.2e-05,0.000195,16.346537,0.0045771324290017614,0.009674124926586211,0.0011505080234166301,0.003120670481026088,0.025264,0.053398,0.005429,0.014726,0.0,0.0,7.2e-05,0.000195,170.6,12.0
320,2013-11-17,-0.0021381082417582416,-0.004519060572186435,0.0012274994505494508,0.00332950282303903,55.02072240509663,0.01199,0.025341,0.005943,0.016121,89.529282,-0.024853,-0.052529,3.3e-05,9.1e-05,12.217927,0.004540711500568396,0.009597152159909058,0.0012274994505494508,0.00332950282303903,0.024853,0.052529,0.005943,0.016121,0.0,0.0,3.3e-05,9.1e-05,172.9,6.0
321,2013-11-18,-0.0018921560018948368,-0.003999217868308858,0.0011649403126480341,0.0031598108763619143,54.94947478717196,0.011056,0.023367,0.005224,0.014171,84.807907,-0.02252,-0.047599,4.6e-05,0.000126,13.432351,0.004410107304594979,0.009321111719564186,0.0011649403126480341,0.0031598108763619143,0.02252,0.047599,0.005224,0.014171,0.0,0.0,4.6e-05,0.000126,159.5,2.0
322,2013-11-19,-0.0018767903583407554,-0.0039667411078054245,0.0010153861780144398,0.002754153607094806,49.65999412101345,0.010609,0.022423,0.005083,0.013788,82.400581,-0.022542,-0.047645,1.4e-05,3.8e-05,9.427992,0.004082368573648406,0.008628405620511264,0.0010153861780144398,0.002754153607094806,0.022542,0.047645,0.005083,0.013788,0.0,0.0,1.4e-05,3.8e-05,149.3,3.0
323,2013-11-20,-0.0019238845891578586,-0.004066279842406335,0.0009704468121377428,0.002632263685267265,50.32963986735235,0.010482,0.022155,0.004289,0.011633,77.846001,-0.022237,-0.046999,6.1e-05,0.000165,16.718431,0.004149238530893662,0.008769749024510361,0.0009704468121377428,0.002632263685267265,0.022237,0.046999,0.004289,0.011633,0.0,0.0,6.1e-05,0.000165,143.5,4.0
324,2013-11-21,-0.0017215476339378772,-0.003638628783140979,0.0009022681600242577,0.00244733793848428,48.032143519680865,0.010815,0.022858,0.004347,0.011791,76.193275,-0.021628,-0.045713,3.4e-05,9.2e-05,13.932315,0.003913458980044346,0.00827140009854644,0.0009022681600242577,0.00244733793848428,0.021628,0.045713,0.004347,0.011791,0.0,0.0,3.4e-05,9.2e-05,137.8,1.0
325,2013-11-22,-0.0015793626148744675,-0.003338101809568925,0.000859861657981999,0.002332311454287068,46.24735112032213,0.010267,0.021699,0.004188,0.011359,75.085197,-0.020384,-0.043083,3.3e-05,8.9e-05,11.154185,0.003727712666982473,0.007878815329227854,0.000859861657981999,0.002332311454287068,0.020384,0.043083,0.004188,0.011359,0.0,0.0,3.3e-05,8.9e-05,139.2,1.0
326,2013-11-23,-0.0016657075926769978,-0.003520603957763597,0.0009372558113035551,0.0025422375607718015,49.194964898814945,0.009826,0.020768,0.004064,0.011024,73.71611,-0.021487,-0.045414,8.4e-05,0.000227,14.211579,0.003949801750987541,0.008348212283500455,0.0009372558113035551,0.0025422375607718015,0.021487,0.045414,0.004064,0.011024,0.0,1e-06,8.4e-05,0.000227,132.2,8.0
327,2013-11-24,-0.0017562379418174924,-0.0037119508196721313,0.0008554309295934808,0.0023202841466881457,47.121672627177105,0.009341,0.019743,0.003798,0.010303,73.934517,-0.020488,-0.043303,4.4e-05,0.000121,15.689591,0.003859369714773051,0.008157082175684638,0.0008554309295934808,0.0023202841466881457,0.020488,0.043303,0.003798,0.010303,0.0,0.0,4.4e-05,0.000121,123.9,8.0
328,2013-11-25,-0.0015718029777803035,-0.003322128260498948,0.0007745147468318464,0.0021008080354605898,43.70076617179065,0.009769,0.020647,0.004062,0.011019,76.36599,-0.0182,-0.038467,2.5e-05,6.9e-05,9.85746,0.0035459902824345065,0.007494724309067834,0.0007745147468318464,0.0021008080354605898,0.0182,0.038467,0.004062,0.011019,0.0,0.0,2.5e-05,6.9e-05,116.0,8.0
329,2013-11-26,-0.001483051164654038,-0.0031345443827619757,0.0006274432553081898,0.0017018941605143174,40.04695686907418,0.008865,0.018737,0.002972,0.008062,64.406754,-0.017461,-0.036905,3.7e-05,0.0001,13.418517,0.0033051643678818745,0.0069857230775100644,0.0006274432553081898,0.0017018941605143174,0.017461,0.036905,0.002972,0.008062,0.0,0.0,3.7e-05,0.0001,112.4,1.0
330,2013-11-27,-0.0013980572299998105,-0.0029549043135620513,0.0006193607895883457,0.001679965995415538,38.76994878475761,0.008303,0.01755,0.002926,0.007936,62.883381,-0.018215,-0.038499,1e-05,2.6e-05,8.293805,0.003175921363214428,0.006712563775171918,0.0006193607895883457,0.001679965995415538,0.018215,0.038499,0.002926,0.007936,0.0,0.0,1e-05,2.6e-05,125.6,1.0
331,2013-11-28,-0.0014026065601728157,-0.002964514505523658,0.0006062047637996704,0.0016442879692266878,39.13620486398347,0.008383,0.017718,0.002775,0.007528,60.88303,-0.018152,-0.038367,3.1e-05,8.5e-05,10.127812,0.0031973896879085896,0.00675793284444697,0.0006062047637996704,0.0016442879692266878,0.018152,0.038367,0.002775,0.007528,0.0,0.0,3.1e-05,8.5e-05,129.3,1.0
332,2013-11-29,-0.0015066433927962732,-0.0031844103321592245,0.0006345307730182177,0.0017211165965988716,39.64480886253456,0.008907,0.018826,0.003008,0.008159,66.452888,-0.017199,-0.036351,1.5e-05,4.1e-05,10.711116,0.0033067139908343744,0.006989002537590424,0.0006345307730182177,0.0017211165965988716,0.017199,0.036351,0.003008,0.008159,0.0,0.0,1.5e-05,4.1e-05,125.0,7.0
333,2013-11-30,-0.001633896555641817,-0.0034533675181306935,0.000739617276703717,0.0020061572020980477,43.284253090833346,0.008855,0.018717,0.003372,0.009146,69.873093,-0.018619,-0.039354,3.4e-05,9.1e-05,14.987823,0.003584205051977808,0.0075755017325935875,0.000739617276703717,0.0020061572020980477,0.018619,0.039354,0.003372,0.009146,0.0,0.0,3.4e-05,9.1e-05,127.6,9.0
